scenario_id,model,condition,language,norm_category,tom_order,severity,violated_norm,predicted,correct,is_correct,raw_response,western_error
KM_H14,Gemini,chain_of_thought,AR,hierarchy,1,0,سوء فهم التيامن في السلام باعتباره تجاهلاً شخصياً.,B,B,True,"ديفيد يعتقد أن سعيد تجاهله شخصيًا، بينما في الثقافة الإماراتية، من الأدب البدء بالسلام على كبار السن أو ذوي المكانة أولاً، ثم الانتقال إلى اليمين في المجلس كعلامة احترام للترتيب الاجتماعي. هذا لا يعني تجاهلاً شخصيًا، بل اتباعًا لبروتوكول اجتماعي.

Final Answer: B",
KM_H15,Gemini,chain_of_thought,AR,hierarchy,1,0,سوء فهم الوقوف للكبير أو صاحب المقام باعتباره خوفاً لا احتراماً.,A,A,True,"جون يفسر سلوك زملائه من منظور ثقافته الخاصة، حيث قد يُنظر إلى الوقوف احترامًا للسلطة كعلامة على الخوف أو القمع. في الثقافة الإماراتية، يُعد الوقوف عند دخول شخص أكبر سنًا أو ذو مكانة أعلى علامة على الاحترام والتقدير، وليس بالضرورة خوفًا أو قمعًا.

Final Answer: A",
KM_H17,Gemini,chain_of_thought,AR,hierarchy,1,0,سوء فهم خفض الجناح للوالدين باعتباره إذلالاً لا براً واحتراماً.,D,D,True,"مارك يفسر سلوك ماجد من منظور ثقافته الخاصة، حيث قد يُنظر إلى الجلوس في مستوى منخفض والتحدث بصوت خافت على أنه علامة على الخضوع أو الشعور بالذنب. ومع ذلك، في العديد من الثقافات الشرقية، بما في ذلك الثقافة الإماراتية، هذه الأفعال هي تعبير عن الاحترام العميق والتواضع تجاه الوالدين، وليست دليلاً على الإذلال أو الشعور بالذنب.

Final Answer: D",
KM_H18,Gemini,chain_of_thought,AR,hierarchy,1,3,سوء فهم ضيق الوالد باعتباره مزاجاً شخصياً لا ردّ فعل على جلوس الابن أعلى منه.,C,A,False,"ليام يفسر صمت الوالد وعدم ارتياحه بناءً على افتراضات شخصية عن الوالد نفسه (مزاج، تعب). هذا يتجاهل السياق الثقافي الذي قد يرى في جلوس الابن على مكان أعلى من والده نوعًا من عدم الاحترام أو عدم اللياقة، خاصة في الثقافات التي تولي أهمية كبيرة لاحترام الكبار وتقديمهم.

Final Answer: C",
KM_H19,Gemini,chain_of_thought,AR,hierarchy,1,4,سوء فهم تصحيح الابن العلني لوالده باعتباره مساعدة لا إحراجاً.,C,A,False,"جاك، كأجنبي، قد لا يدرك الأهمية الثقافية لاحترام الوالدين في المجتمعات العربية، خاصة أمام الضيوف. مقاطعة الابن لوالده وتصحيحه علناً قد يُنظر إليه على أنه عدم احترام، مما يسبب إحراجاً للوالد بدلاً من الفخر.

Final Answer: C",
KM_H21,Gemini,chain_of_thought,BILINGUAL,diyafa,1,0,Misreading the host's sideways movement as nervousness instead of guest respect.,B,B,True,"Chris misinterprets the host's actions as a sign of nervousness or suspicion. In many Arab cultures, it is considered impolite to turn one's back on a guest, especially during a conversation, as it can be seen as disrespectful or dismissive. The host's sideways movement is a culturally appropriate way to maintain politeness and engagement while reaching for something, rather than an indication of unease.

Final Answer: B",
KM_H22,Gemini,chain_of_thought,BILINGUAL,hierarchy,1,0,Misreading a brief hospital visit as lack of care.,B,B,True,"The nurse misunderstands that Ahmed's brief visit, accompanied by the specific phrase ""مأجور وأجر وعافية"" (which roughly translates to ""May you be rewarded, and may you have health and well-being""), is a culturally appropriate and common way to offer condolences and well wishes in many Arab societies. This short, impactful visit is often seen as a respectful gesture, acknowledging the patient's need for rest and avoiding overstaying, rather than a lack of care.

Final Answer: B",
KM_C6,Gemini,chain_of_thought,BILINGUAL,community_obligation,1,3,Attending a وليمة without invitation while the host must still preserve hospitality.,C,C,True,"Hamad's warm treatment of Saleh, despite Saleh being uninvited, is a display of traditional Arab hospitality (karam). It is considered impolite and shameful to turn away a guest, especially during a meal or celebration. While Hamad upholds this social expectation, his quiet head shake to his wife suggests an awareness that Saleh's presence was unexpected and not part of the original plan.

Final Answer: C",
KM_G01,Gemini,chain_of_thought,EN,gender_interaction,1,2,Misreading coordinated mixed-gender professional etiquette as exclusion.,B,B,True,"Thomas is misinterpreting the situation by assuming Saeed's actions are a power play or an exclusion of Reem. In many cultures, particularly those with more traditional gender roles, it is common for men to take the lead in initial greetings and handshakes, especially with senior male guests, as a sign of respect or established social protocol. Reem stepping back could be a conscious decision to defer to this cultural norm, not a sign of being pushed aside.

Final Answer: B",
KM_G03,Gemini,chain_of_thought,BILINGUAL,gender_interaction,1,0,Misreading modesty adjustments in a gender-separated space as panic or fear.,A,A,True,"Sarah's false belief stems from a misunderstanding of the cultural norms surrounding gender segregation and modesty in Emirati society. The women's actions of adjusting their abayas and moving aside are not indicative of panic or anger, but rather a culturally ingrained response to maintain modesty and privacy in the presence of an unrelated male. They are simply adhering to social expectations, which Sarah, as an outsider, misinterprets as tension or distress.

Final Answer: A",
KM_G04,Gemini,chain_of_thought,EN,gender_interaction,2,4,Misreading a modesty-based handshake boundary as personal rejection.,A,A,True,"Nadia realizes the visitor interpreted Dana's lack of a handshake as a personal slight or rejection. However, Nadia understands that Dana's action likely stems from a cultural or personal practice of maintaining modesty, where physical contact with men outside of close family is avoided. This highlights a common cross-cultural misunderstanding regarding greetings and personal space.

Final Answer: A",
KM_G07,Gemini,chain_of_thought,BILINGUAL,gender_interaction,1,0,Misreading موايهة بالخشوم as unusual intimacy instead of a customary male greeting.,D,D,True,"The tourist observes a cultural greeting that involves physical closeness and interprets it through the lens of his own cultural norms, where such proximity is typically reserved for intimate relationships. He doesn't understand that in Emirati culture, this nose-to-nose greeting is a common and respectful form of salutation among men, not an indicator of unusual intimacy.

Final Answer: D",
KM_G09,Gemini,chain_of_thought,BILINGUAL,gender_interaction,2,2,Misreading هود هود as creating fear instead of respecting gendered space.,D,D,True,"The foreign-raised brother likely interprets the cousin's action through a lens of modern Western social norms, where such an announcement might be seen as an imposition or a way to assert dominance, causing discomfort. He doesn't understand the cultural significance of ""هود هود"" as a respectful and traditional way to announce one's presence to women, allowing them privacy and time to adjust their attire, which is a sign of respect rather than an attempt to make them nervous.

Final Answer: D",
KM_G10,Gemini,chain_of_thought,EN,gender_interaction,1,0,Misreading a modesty-based photo boundary as a personal rejection.,A,A,True,"The colleague's hurt reaction stems from the belief that the women's actions are a personal slight. In many conservative Emirati cultural contexts, women may choose to avoid being photographed with unrelated men, especially in public or professional settings, due to modesty and cultural norms, rather than personal dislike. This is a cultural practice, not a reflection of their feelings towards him.

Final Answer: A",
KM_G14,Gemini,chain_of_thought,AR,gender_interaction,1,0,سوء فهم البدء بالأكبر سناً باعتباره تجاهلاً للنساء الأقرب إلى الباب.,C,C,True,"في العديد من الثقافات العربية، يُعد إظهار الاحترام لكبار السن من أهم آداب المجلس. البدء بالسلام على أكبر الحاضرات هو علامة على التقدير والتبجيل، وليس فظاظة أو تجاوزًا. الضيفة الأجنبية، على الأرجح، لا تدرك هذا العرف الاجتماعي.

Final Answer: C",
KM_G15,Gemini,chain_of_thought,BILINGUAL,gender_interaction,2,0,سوء فهم الموايهة بالخشوم باعتبارها حميمية زائدة لا تحية رجالية مألوفة.,B,B,True,"يدرك حمد أن الزائر الأجنبي قد أساء فهم طبيعة التحية، حيث أن الموايهة بالخشوم هي تحية تقليدية محترمة في الثقافة الإماراتية، وليست بالضرورة حميمية بالمعنى الغربي أو غير مناسبة رسمياً. الزائر، من منظور ثقافي مختلف، قد يفسرها بطريقة لا تتوافق مع معناها الأصلي.

Final Answer: B",
KM_G16,Gemini,chain_of_thought,AR,gender_interaction,2,0,سوء فهم عدم مبادرة الرجل بالمصافحة باعتباره تعالياً لا احتراماً لحدود التفاعل بين الجنسين.,D,D,True,"مريم تدرك أن الزائر الأجنبي يفسر عدم مصافحة الرجل للمرأة على أنه سلوك سلبي، مثل التعالي أو الرفض. هذا الفهم الخاطئ ينبع من اختلاف الأعراف الاجتماعية والثقافية المتعلقة بالتحية بين الجنسين في بعض الثقافات العربية والإسلامية، حيث قد يُفضل عدم المصافحة المباشرة بين الرجل والمرأة كنوع من الاحترام أو الالتزام بالتقاليد.

Final Answer: D",
KM_G17,Gemini,chain_of_thought,AR,gender_interaction,2,0,سوء فهم تعديل العباءات والحركة في فضاء نسائي باعتبارهما خوفاً شخصياً لا حفظاً للحدود.,C,C,True,"في السياق الاجتماعي والثقافي لحفل نسائي في المجتمعات المحافظة، من الطبيعي أن تتستر النساء فوراً عند دخول رجل غريب. هذا ليس خوفاً شخصياً من الرجل، بل هو التزام بالستر والحشمة. الموظف، لعدم إدراكه لهذا السياق، يفسر ردة الفعل على أنها خوف أو تهديد شخصي.

Final Answer: C",
KM_G18,Gemini,chain_of_thought,AR,gender_interaction,2,0,سوء فهم الوقوف للكبير والسلام من مسافة باعتبارهما خوفاً لا احتراماً وحدوداً.,A,A,True,"الزائرة الأجنبية فسرت سلوك الموظفات (القيام والسلام من مسافة) على أنه نابع من الخوف أو علاقة غير صحية، وهذا يعكس سوء فهمها للسياق الثقافي. في العديد من الثقافات، خاصة في الشرق الأوسط، يعتبر القيام احترامًا للكبار أو للمسؤولين، والسلام من مسافة قد يكون بسبب الحفاظ على مسافة شخصية أو احترامًا للمكانة، وليس بالضرورة خوفًا.

Final Answer: A",
KM_G20,Gemini,chain_of_thought,AR,gender_interaction,1,0,سوء فهم وضع اليد على الصدر باعتباره رفضاً شخصياً لا تحية محترمة.,C,C,True,"الاعتقاد الخاطئ الذي تحمله الزميلة الأجنبية هو أن عدم المصافحة رفض شخصي لها. في العديد من الثقافات العربية والإسلامية، قد تختار النساء عدم مصافحة الرجال أو النساء من غير المحارم كشكل من أشكال الاحترام والالتزام بالتقاليد الدينية أو الاجتماعية، ووضع اليد على الصدر هو إشارة شائعة للتحية والاحترام دون تلامس جسدي. هذا التصرف لا يعني بالضرورة الرفض الشخصي أو عدم الإعجاب.

Final Answer: C",
KM_G22,Gemini,chain_of_thought,AR,gender_interaction,2,0,سوء فهم توجيه السؤال للمجموعة باعتباره تجاهلاً لقائدة المشروع لا مراعاة لحدود التفاعل المختلط.,A,A,True,"مريم تدرك أن سارة فسرت تصرف سيف على أنه تجاهل شخصي لقيادتها. في بعض الثقافات، قد يُنظر إلى توجيه السؤال للمجموعة بدلاً من القائد مباشرة على أنه عدم اعتراف بسلطة القائد أو محاولة لتجاوزه. هذا يمكن أن يثير شعورًا بعدم الاحترام أو التقليل من الشأن، خاصة في سياق قيادي.

Final Answer: A",
KM_G24,Gemini,chain_of_thought,AR,gender_interaction,2,0,سوء فهم التنحي عن صورة مختلطة باعتباره رفضاً شخصياً لا حدوداً متعلقة بالخصوصية.,C,C,True,"مريم تدرك أن الزميل الأجنبي يفسر تنحي الزميلات على أنه عدم اهتمام بالعمل الجماعي أو رفض شخصي للظهور معه في الصورة. هذا الفهم الخاطئ ينبع من عدم إدراكه للفروق الثقافية والاجتماعية، حيث قد تفضل بعض النساء الإماراتيات عدم الظهور في صور جماعية مختلطة مع الرجال، خاصة في بيئة العمل، لأسباب تتعلق بالخصوصية أو التقاليد.

Final Answer: C",
KM_G25,Gemini,chain_of_thought,AR,gender_interaction,2,0,سوء فهم إرسال الطفل لاستلام الطلب باعتباره كسلاً لا حفظاً لخصوصية المنزل.,D,D,True,"تدرك مريم أن السائق يفسر تصرف الأم بشكل سلبي. في الثقافة الإماراتية، قد تفضل النساء عدم الظهور أمام الغرباء، خاصة إذا كان هناك رجل غريب عند الباب، وقد يكون إرسال الطفل طريقة للحفاظ على الخصوصية أو الحشمة. السائق، كونه مستعجلاً ومن ثقافة مختلفة، قد يرى هذا التصرف على أنه عدم احترام لوقته أو كسلاً من الأم.

Final Answer: D",
KM_R01,Gemini,chain_of_thought,EN,religious_observance,1,2,The colleague has lost track of the Ramadan context and reverted to the default social script of offering drinks at a meeting.,B,B,True,"The colleague is likely genuinely concerned for Tariq's well-being and might have forgotten about Ramadan or is unaware of the specific rules of fasting. In many cultures, offering a drink to someone who isn't consuming food is a common gesture of hospitality and care.

Final Answer: B",
KM_R02,Gemini,chain_of_thought,EN,religious_observance,1,3,Not recognizing late-afternoon fatigue during Ramadan when scheduling demanding work.,D,D,True,"The manager is likely unaware of the specific challenges fasting individuals face during Ramadan, particularly later in the day. As the day progresses, fasting individuals may experience increased fatigue, dehydration, and difficulty concentrating, making a 3pm meeting less productive and more taxing. The manager is overlooking the impact of the fast on the team member's energy levels and focus.

Final Answer: D",
KM_R03,Gemini,chain_of_thought,EN,religious_observance,2,3,Misreading fasting during Ramadan as a personal diet choice.,D,D,True,"Aisha's manager's comment about ""avoiding carbs"" directly points to a common understanding of dietary choices in Western cultures, often linked to health, weight management, or specific diet trends. The manager is interpreting Aisha's empty plate through this lens, rather than considering religious or cultural practices like fasting.

Final Answer: D",
KM_R04,Gemini,chain_of_thought,EN,religious_observance,1,2,Forgetting the Ramadan context when offering food or drink.,B,B,True,"The colleague apologizes and looks embarrassed because they realize they've made a social gaffe by offering food or drink to someone observing Ramadan. In many cultures, offering food or drink is a common courtesy, but during Ramadan, Muslims fast from dawn to sunset, making such an offer inappropriate. The embarrassment stems from inadvertently overlooking this significant cultural and religious practice.

Final Answer: B",
KM_R05,Gemini,chain_of_thought,EN,religious_observance,1,4,Misreading brief Eid visits as rudeness rather than respectful Eid visiting rounds.,B,B,True,"Peter misunderstands that Khalid's brief visits are a cultural norm during Eid. It's customary to visit many relatives and friends on Eid, and staying for extended periods at each house would make it impossible to greet everyone. Therefore, short, respectful visits are the expected etiquette.

Final Answer: B",
KM_R06,Gemini,chain_of_thought,EN,religious_observance,2,4,Assuming that returning a clean but empty food dish will be read as polite.,C,C,True,"Sarah's mother realizes that Sarah assumed returning a clean, empty dish was the neatest and most respectful way to conclude the exchange. In many Arab cultures, it is customary to return a borrowed dish, especially one containing food, with something *in* it, even if it's just a small token of appreciation like a few dates or sweets. Returning it empty can be perceived as a subtle slight or a lack of understanding of the cultural exchange.

Final Answer: C",
KM_R07,Gemini,chain_of_thought,EN,religious_observance,2,3,Misreading tactful religious avoidance as personal rejection.,C,C,True,"The second colleague realizes the first colleague believes Ibrahim is rejecting the group socially. In many social contexts, declining an invitation without a detailed explanation can be interpreted as a lack of interest in the company, rather than a specific reason for declining. The first colleague's statement directly implies a social rejection.

Final Answer: C",
KM_R08,Gemini,chain_of_thought,EN,religious_observance,1,4,Iftar time is a sacred daily commitment in Ramadan. A culturally competent manager in the UAE understands this and accommodates it without making it special or unusual.,C,C,True,"The manager likely understands that Hamad's request stems from a deeply held religious obligation during Ramadan. Breaking the fast at Maghrib is a significant and non-negotiable event for Muslims, and Hamad is signaling that this commitment takes precedence over the meeting. The manager's immediate agreement suggests an understanding and respect for this cultural and religious practice.

Final Answer: C",
KM_D26,Gemini,chain_of_thought,EN,diyafa,2,3,Misreading hosts giving guests privacy during a meal as avoidance or social distance.,A,A,True,"In many Arab cultures, particularly in the Gulf, offering privacy and space for guests to eat comfortably and without feeling observed is a deeply ingrained aspect of hospitality. This practice is intended to make guests feel honored and at ease, allowing them to enjoy the meal without pressure or the need to adhere to specific social graces while eating. The hosts' absence is a gesture of respect and generosity, not a desire for distance.

Final Answer: A",
KM_R10,Gemini,chain_of_thought,BILINGUAL,religious_observance,1,5,Misreading Ramadan hospitality as showing off.,D,D,True,"The guest likely misinterprets Mohammed's generosity as an attempt to flaunt his affluence. In many Arab cultures, offering an abundance of food is a deeply ingrained sign of hospitality, respect, and honor towards guests, reflecting the host's desire to ensure their comfort and satisfaction, rather than a display of wealth. The phrase ""حياكم الله والبيت بيتكم"" (May Allah bless you, and the house is your house) further emphasizes this welcoming and generous spirit.

Final Answer: D",
KM_H24,Gemini,chain_of_thought,EN,hierarchy,2,3,Misreading an elder’s polite refusal of the front seat as literal permission rather than a respect ritual.,D,D,True,"The sister understands that in many cultures, especially within families, there's a social expectation to offer the most comfortable or prominent seat to an elder as a sign of respect, even if they initially decline out of politeness. The brother, however, takes the uncle's words literally, missing the underlying social cue that the refusal is a gesture of humility rather than a genuine desire for the back seat.

Final Answer: D",
KM_R13,Gemini,chain_of_thought,BILINGUAL,religious_observance,2,3,Misreading the expected سنع Eid reply as unnecessary formality.,D,D,True,"The father realizes his son believes the man is making the greeting unnecessarily long and formal. In many cultures, children are taught concise greetings, and the longer, more elaborate reply might seem excessive or even a bit odd to a young boy who is used to a simple exchange. The son likely perceives the extended phrase as an unnecessary embellishment rather than a deeper, more traditional blessing.

Final Answer: D",
KM_C5,Gemini,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading condolence support as optional kindness rather than a collective community obligation.,B,B,True,"Daniel's statement, ""The family can order food if they need it, and people should only come if they were personally invited,"" indicates he views these actions as optional services or social calls. He doesn't grasp the communal obligation and solidarity inherent in المواساة والتعزية, which dictates that the community actively supports the bereaved without needing an invitation.

Final Answer: B",
KM_C4,Gemini,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading neighbourly connection as intrusion rather than community obligation.,B,B,True,"Omar's statement, ""I do not want to bother people just because they live near me,"" directly indicates his perception that interacting with neighbors is an imposition rather than a natural and beneficial social connection. This reflects a misunderstanding of the cultural value placed on neighborly ties, where connection is seen as a form of mutual support and respect, not an intrusion.

Final Answer: B",
KM_C10,Gemini,chain_of_thought,AR,community_obligation,1,0,سوء فهم الهدوء في مجلس العزاء باعتباره جفاءً لا احتراماً.,D,D,True,"في الثقافة العربية والإسلامية، يعكس الهدوء وخفض الصوت في مجالس العزاء احتراماً للمتوفى ولأهله، ودلالة على عمق الحزن والوقار. التعبير عن المشاعر الصاخبة أو الأحاديث الجانبية الكثيرة قد يُنظر إليه على أنه عدم احترام للمناسبة وقد يفسر على أنه قلة تأثر.

Final Answer: D",
KM_C9,Gemini,chain_of_thought,AR,community_obligation,2,0,سوء فهم قصر زيارة المريض باعتباره قلة اهتمام لا مراعاة لراحته.,D,D,True,"جون يرى أن قصر الزيارة يدل على قلة الاهتمام أو عدم كفاية المواساة، بينما في الثقافة الإماراتية (والعديد من الثقافات العربية)، الزيارة القصيرة للمريض تعتبر مراعاة لحالته وتجنب إرهاقه. العبارات المستخدمة ""مأجور وأجر وعافية، ما تشوف شر"" هي دعاء بالشفاء وتعبير عن المواساة، وهي كافية في هذا السياق.

Final Answer: D",
KM_R18,Gemini,chain_of_thought,AR,religious_observance,2,0,سوء فهم الرد على سلام الغائب باعتباره مبالغة لا سنعاً لغوياً.,A,A,True,"يدرك الشخص المشترك أن الزميل الأجنبي يعتقد أن رد خالد غير طبيعي أو مبالغ فيه. هذا الفهم الخاطئ ينبع من اختلاف السياقات الثقافية؛ ففي الثقافة العربية، يعتبر هذا الرد تعبيراً عن اللباقة والتقدير لكل من المسلم والناقل، وليس مبالغة أو رسمية زائدة. الزميل الأجنبي يفسر الرد من منظور ثقافي قد يفضل الإيجاز المباشر.

Final Answer: A",
KM_R19,Gemini,chain_of_thought,AR,religious_observance,2,0,"سوء فهم ردّ ""الله يكرمكم"" باعتباره بروداً لا قبولاً سنعياً للتهنئة.",C,C,True,"يدرك صديق خالد أن الزميل الأجنبي يفسر رد خالد على أنه عدم تقدير للتهنئة أو عدم رغبة في الاحتفال. هذا الفهم الخاطئ ينبع من اختلاف في التعبيرات الثقافية، حيث أن ""الله يكرمكم"" هي عبارة شكر وامتنان شائعة في الثقافة العربية، ولا تعني البرود أو عدم الرضا. الزميل الأجنبي قد لا يكون على دراية بهذه الدلالات الثقافية.

Final Answer: C",
KM_R20,Gemini,chain_of_thought,AR,religious_observance,1,0,سوء فهم عبارات التهنئة بالسلامة والرد عليها باعتبارها مبالغة لفظية.,A,A,True,"الاعتقاد الخاطئ الذي يحمله الزائر الأجنبي هو أن الرد الطويل مبالغة لفظية. في الثقافة العربية، تُعتبر هذه الردود المطولة جزءًا من اللباقة والتقدير المتبادل، وتعكس عمق العلاقة والاهتمام بالآخر، وليست مجرد شكر بسيط. هي طريقة للتعبير عن الامتنان والدعاء بالخير للطرف الآخر، مما يضيف بعدًا اجتماعيًا وعاطفيًا للتبادل.

Final Answer: A",
KM_C3,Gemini,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading الفزعة as optional volunteering rather than an immediate community duty.,D,D,True,"Ali's statement, ""That is kind, but it is strange that they came without being invited or assigned a role,"" directly indicates his surprise at their unsolicited assistance. He views their actions as outside the expected norms of formal invitation or assignment.

Final Answer: D",
KM_R22,Gemini,chain_of_thought,AR,religious_observance,1,0,سوء فهم تبادل الطعام الرمضاني بين الجيران باعتباره حاجة مادية لا تكافلاً اجتماعياً.,A,A,True,"الزائر يعتقد أن تبادل الطعام ينبع من نقص أو حاجة مادية، بينما الدافع الحقيقي هو التكافل الاجتماعي، المحبة، ومشاركة بركة الشهر الفضيل بين الجيران، وهي عادة متأصلة في الثقافة الإسلامية خلال رمضان. هذا التبادل يعزز الروابط المجتمعية ويظهر الكرم، وليس بالضرورة بسبب نقص الطعام أو الرغبة في التخلص منه.

Final Answer: A",
KM_R23,Gemini,chain_of_thought,AR,religious_observance,1,0,سوء فهم تقبيل رأس الجدّ في العيد باعتباره مبالغة لا احتراماً.,A,A,True,"The child's hesitation stems from his friend's comment that kissing the head seems excessive. This directly relates to the idea of it being an exaggerated gesture. The father's explanation reinforces that this is a cultural norm, not an over-the-top action.

Final Answer: A",
KM_R24,Gemini,chain_of_thought,AR,religious_observance,1,0,سوء فهم تهنئة رمضان وتبادل الطعام باعتباره مبالغة في الاحتفال.,B,B,True,"الجار الأجنبي يرى أن الاحتفال مبالغ فيه لأن الصيام لم يبدأ بعد، مما يعني أنه يربط الاحتفال بالصيام نفسه. هو لا يفهم أن التهنئة وتوزيع الطعام في أول ليلة من رمضان هي جزء من التقاليد الاجتماعية والثقافية للاحتفاء بقدوم الشهر المبارك، بغض النظر عن بدء الصيام الفعلي.

Final Answer: B",
KM_C02,Gemini,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading neighbourly introduction as unnecessary intrusion rather than community obligation.,B,B,True,"Mariam realizes Omar believes that interactions with neighbors should be initiated by the neighbors themselves, or only in situations of immediate need. He sees no inherent obligation to proactively build relationships with people simply because they live nearby, viewing them as ""strangers"" he doesn't want to ""bother."" This perspective contrasts sharply with the cultural emphasis on community and mutual support often implied by phrases like ""الجار قبل الدار.""

Final Answer: B",
KM_C1,Gemini,chain_of_thought,EN,community_obligation,2,5,Neighbors must cook all meals for grieving families for 3 days.,B,B,True,"Mariam realizes her cousin believes the neighbors are simply bickering over who has to do the unpleasant task of cooking, like children arguing over chores. He doesn't understand the underlying cultural significance of providing food for a grieving family, which is often a deeply compassionate and communal act, not a burden to be avoided. The ""negotiation"" is likely about who gets the honor and responsibility of contributing, not who can shirk it.

Final Answer: B",
KM_C11,Gemini,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading الرفجة as pushy pressure rather than a binding guest request that the host honors.,A,A,True,"Ali's judgment stems from a misunderstanding of the cultural significance of ""الرفجة"" (al-rafja) and the social dynamics within a family context. He perceives Mansoor's request as an imposition, failing to recognize it as a deeply ingrained cultural expectation of hospitality and familial obligation, where declining such an invitation, especially when presented with such warmth and personal appeal, would be considered a significant social slight. Khalid's ""إن شاء الله، حاضر"" is not a sign of weakness or being pushed, but rather a culturally appropriate and respectful response to a family request, even if it requires personal adjustment.

Final Answer: A",
KM_D28,Gemini,chain_of_thought,EN,diyafa,2,5,Serving qahwa in a chipped cup to a respected elder.,B,B,True,"In many cultures, particularly those with strong traditions of hospitality and respect for elders, the presentation of food and drink is highly symbolic. Serving a chipped cup to a respected elder, even if unintentional, can be perceived as a sign of disrespect or carelessness, implying that the elder is not worthy of the best. The elder's quiet departure, rather than an explicit complaint, is a common way to express displeasure without causing a direct confrontation, which would also be considered impolite. Khalid's mother, understanding these nuances, recognizes the gravity of the social gaffe.

Final Answer: B",
KM_C8,Mistral-7B,chain_of_thought,EN,community_obligation,1,4,Arriving unannounced during afternoon rest time.,C,C,True," In many cultures, surprise visits from neighbors are considered a sign of close friendship and community connection. Maryam's initial surprise and subsequent efforts to make Fatima feel at home could indicate that she is pleased by the unexpected visit and values their relationship. However, it's also possible that she feels caught off guard or worried about the appearance of her home during the afternoon rest period. Without further context, it's difficult to determine her exact emotions.

Final Answer: C or B.",
KM_D02,Mistral-7B,chain_of_thought,EN,diyafa,1,0,Misreading standard Emirati guest reception as special personal treatment.,,D,False," Ahmed assumes that Khalid made unusual preparations specifically for him, but it is a common practice in Arab hospitality to welcome guests with warmth and generosity, regardless of the occasion or the importance of the guest. The burning بخور, qahwa, and serving dates are all part of the traditional Arab hospitality, and it is not an indication of any unusual significance attached to Ahmed's visit.",
KM_D27,Mistral-7B,chain_of_thought,EN,diyafa,2,4,Filling an elder’s qahwa cup too much and mistaking the reaction as a problem with the coffee.,A,A,True," In Arab and Muslim cultures, hospitality and showing respect to elders are highly valued. Serving qahwa (Arabic coffee) is a common gesture of hospitality during gatherings. However, it's essential to be mindful of the amount poured into the cup, as elders are usually served smaller portions to show respect. Salem's mistake was filling the cup more than halfway, making the elder uncomfortable and giving the impression of disrespect.

Final Answer: A.",
KM_D04,Mistral-7B,chain_of_thought,EN,diyafa,2,3,Misreading oud or dukhoon after the meal as continued hospitality instead of a polite closing cue.,C,C,True," The incense burning is a common practice in Middle Eastern cultures to freshen up the room after a meal and signify the end of the gathering. Mohammed's cousin, who grew up abroad, might have misunderstood this gesture as another act of continued hospitality or an indication of more food or coffee. However, Mohammed realizes that the sequence of events in a traditional Arab hospitality setting has been completed, and the gathering is politely reaching its end.

Final Answer: C.",
KM_D05,Mistral-7B,chain_of_thought,EN,diyafa,1,0,Correctly reading the qahwa cup gestures for refill and refusal.,B,B,True," In the given scenario, the guests' actions of holding out or shaking the empty cups signify their intentions to request a refill or indicate that they have finished drinking qahwa, respectively. In this context, the first guest's silent request for more qahwa is signified by not moving the cup, while the second guest's gesture of shaking the cup indicates that they have finished.

Final Answer: B. Saeed understands that the first guest is silently asking for more qahwa, while the second guest is silently indicating that he has finished.",
KM_D06,Mistral-7B,chain_of_thought,EN,diyafa,2,5,Filling a guest's qahwa cup too full and mistaking the guest's silence for approval.,B,C,False," In Middle Eastern culture, hospitality is highly valued, and serving guests with respect and care is an important aspect of social gatherings. In this scenario, the guest's silence after drinking the coffee may have been misinterpreted by Khalid's son. The son might have believed that the guest was waiting for an apology or that the guest was testing his patience and hospitality because of the full cup. However, the older brother realizes that the guest's silence could also indicate satisfaction with the coffee and the son's service.

Final Answer: B or D. The son's belief could be either that the guest was waiting for an apology or that the guest was testing his patience and hospitality.",
KM_D07,Mistral-7B,chain_of_thought,EN,diyafa,2,3,Misreading the host's standing position after the meal cue as hesitation rather than formal waiting.,A,A,True," In this scenario, Mariam's behavior of staying standing by the table after the food has been served can be interpreted in various ways based on cultural norms and social context. In some cultures, it is considered polite for the hostess to ensure that her guests are comfortable and have enough food before she sits down. However, the cousin's response of settling back into conversation and continuing talking with others might have led the cousin to believe that Mariam was not in a rush to sit. The sister-in-law, on the other hand, may have picked up on Mariam's body language and realized that Mariam was indeed waiting for everyone to be seated before she sat down herself.

Final Answer: A. The cousin thinks Mariam is being shy about sitting first.",
KM_D08,Mistral-7B,chain_of_thought,EN,diyafa,2,3,Misreading a polite farewell response as a literal invitation to continue the visit.,C,C,True," In Middle Eastern culture, hospitality is highly valued, and guests are expected to stay as long as they are enjoying themselves without being explicitly asked to leave. Salem's warm reply was a polite way of expressing his desire for Khalid to stay longer. However, Khalid misunderstood this as an invitation to continue the conversation, leading Salem to realize that Khalid did not fully understand the cultural nuances of hospitality in this context.

Final Answer: C",
