scenario_id,model,condition,language,norm_category,tom_order,severity,violated_norm,predicted,correct,is_correct,raw_response,western_error
KM_D25,Gemini,chain_of_thought,AR,diyafa,1,0,سوء فهم صبة الحشمة باعتبارها بخلاً لا احتراماً.,C,C,True,"جون يعتقد أن الكمية القليلة من القهوة تعكس بخلاً أو قلة اهتمام من المضيف. هذا الاعتقاد خاطئ لأن صبة الحشمة في الثقافة الإماراتية هي علامة على الاحترام والكرم، وتشجع الضيف على طلب المزيد من القهوة، مما يفتح باباً للتواصل والضيافة المستمرة.

Final Answer: C",
KM_H01,Gemini,chain_of_thought,EN,hierarchy,1,0,Misreading seat-giving to a senior as pressure or humiliation.,A,A,True,"Sarah, coming from an egalitarian culture, likely interprets Layla's actions through her own cultural lens, where such deference might be seen as a sign of being put upon or having one's status diminished. In many Western cultures, giving up one's seat in this manner, especially if it means standing for the duration, could be perceived as an uncomfortable or even embarrassing situation for the person giving up the seat. However, in Emirati culture, showing respect and deference to elders and superiors is a deeply ingrained value, and Layla's action would likely be seen as a natural and honorable display of respect, not as a sign of being pressured or diminished.

Final Answer: A",
KM_H02,Gemini,chain_of_thought,EN,hierarchy,1,4,"Misreading face-saving indirect communication with a senior as cowardice, manipulation, or lack of professional integrity.",D,D,True,"Liam's belief stems from a misunderstanding of communication styles, particularly in a cultural context where direct confrontation with a superior might be seen as disrespectful or inappropriate. Majed's actions are likely an attempt to preserve harmony and respect within the team, a common value in many collectivist cultures, rather than a sign of cowardice or manipulation. Liam, coming from a potentially more individualistic culture, might interpret Majed's indirect approach as a lack of assertiveness or even a political maneuver.

Final Answer: D",
KM_H03,Gemini,chain_of_thought,EN,hierarchy,1,3,Misreading respectful silence for an elder as fear or intimidation.,A,A,True,"Tom falsely believes the young men are intimidated or afraid of the elder. In Emirati culture, particularly within a majlis setting, showing respect to elders through silence and attentive listening is a deeply ingrained social norm, not an indication of fear or tension. This behavior signifies deference and honor for the elder's wisdom and position.

Final Answer: A",
KM_H04,Gemini,chain_of_thought,EN,hierarchy,2,2,Misreading مجلس greeting order as disrespect toward guests near the door.,B,B,True,"John, coming from a different cultural background, likely assumes that proximity dictates the order of greetings. He sees Mansoor physically passing the elderly men and interprets this as a slight, believing they should have been acknowledged first due to their immediate presence. In many Western cultures, one would greet those closest to them upon entering a room.

Final Answer: B",
KM_H08,Gemini,chain_of_thought,BILINGUAL,hierarchy,2,0,Misreading formal leave-taking from a Sheikh’s مجلس as subservience.,C,C,True,"Mariam realizes James believes Saeed feels restricted or subservient because he must ask for permission to leave. James interprets Saeed's actions through a Western lens of individual autonomy, where asking permission to leave implies a lack of freedom or an unequal power dynamic. He doesn't understand the cultural nuance of respect and deference embedded in Emirati social etiquette, especially in the presence of a high-ranking figure like a Sheikh.

Final Answer: C",
KM_H09,Gemini,chain_of_thought,BILINGUAL,hierarchy,2,3,Misreading honorary kinship address as unprofessional familiarity.,C,C,True,"Mariam realizes David believes Rashed is being overly familiar or implying a family connection in a professional setting. In Emirati and broader Arab cultures, terms like ""عمي"" (my uncle) are often used as a respectful form of address for older men, even if there's no blood relation. It signifies deference and respect, not necessarily familiarity or a literal family tie in a professional context.

Final Answer: C",
KM_H11,Gemini,chain_of_thought,EN,hierarchy,2,4,Misreading respectful indirect disagreement with a senior figure as hesitation or lack of confidence.,B,B,True,"Mariam realizes that Robert, coming from a Western cultural context, interprets Khalifa's deferential language as a sign of weakness or indirectness. However, within Emirati and broader Arab cultures, such respectful address to a senior figure is a common and expected way to initiate a potentially challenging conversation, demonstrating politeness and deference to authority while still intending to convey a clear message. Khalifa's approach allowed him to deliver critical feedback without appearing confrontational or disrespectful, which is highly valued in these social settings.

Final Answer: B",
KM_H12,Gemini,chain_of_thought,BILINGUAL,hierarchy,2,3,Misreading voluntary seat-giving to an elder as unfair displacement.,D,D,True,"Hamad realizes Michael believes Sultan feels unfairly displaced or resentful after losing his seat. In Emirati culture, showing respect to elders, especially by offering them a seat, is a deeply ingrained value and a sign of good manners and hospitality. Sultan's action was a voluntary and honorable gesture, not a forced or resented one.

Final Answer: D",
KM_H14,Gemini,chain_of_thought,AR,hierarchy,1,4,سوء فهم التيامن في السلام باعتباره تجاهلاً شخصياً، مع قطع ترتيب السلام في مجلس رسمي.,B,B,True,"ديفيد يعتقد أن سعيد تجاهله شخصيًا، بينما سعيد كان يتبع عرفًا اجتماعيًا راسخًا في المجالس الإماراتية وهو البدء بالسلام من اليمين (التيامن). هذا العرف لا علاقة له بالقرابة أو المكانة الشخصية، بل هو جزء من آداب المجلس.

Final Answer: B",
KM_H15,Gemini,chain_of_thought,AR,hierarchy,1,0,سوء فهم الوقوف للكبير أو صاحب المقام باعتباره خوفاً لا احتراماً.,A,A,True,"جون يفسر سلوك زملائه من منظور ثقافته الخاصة، حيث قد يُنظر إلى الوقوف احترامًا كعلامة على الخوف أو الخضوع. في الثقافة الإماراتية، يُعد الوقوف عند دخول شخص أكبر سنًا أو ذا مكانة أعلى علامة على الاحترام والتقدير، وليس الخوف أو القمع. هذا السلوك متجذر في القيم الاجتماعية التي تعلي من شأن كبار السن وأصحاب المناصب.

Final Answer: A",
KM_H17,Gemini,chain_of_thought,AR,hierarchy,1,0,سوء فهم خفض الجناح للوالدين باعتباره إذلالاً لا براً واحتراماً.,D,D,True,"مارك يفسر سلوك ماجد من منظور ثقافته الخاصة، حيث قد يُنظر إلى الجلوس في مستوى منخفض والتحدث بصوت خافت على أنه علامة على الخضوع أو الشعور بالذنب. ومع ذلك، في العديد من الثقافات الشرقية، بما في ذلك الثقافة الإماراتية، هذه الأفعال هي تعبير عن الاحترام العميق والتواضع تجاه الوالدين، وليست دليلاً على الإذلال أو الشعور بالذنب.

Final Answer: D",
KM_H18,Gemini,chain_of_thought,AR,hierarchy,1,3,سوء فهم ضيق الوالد باعتباره مزاجاً شخصياً لا ردّ فعل على جلوس الابن أعلى منه.,A,A,True,"ليام يفسر صمت الوالد وعدم ارتياحه على أنه نابع من طبيعة شخصية الوالد (صعب الإرضاء) أو تعبه. هذا الاعتقاد خاطئ لأنه يتجاهل السياق الثقافي الذي يفرض احترام الوالدين وتقديم الأفضل لهم، والذي كان يجب أن يدفع سلطان لتقديم الأريكة المرتفعة لوالده.

Final Answer: A",
KM_H19,Gemini,chain_of_thought,AR,hierarchy,1,4,سوء فهم تصحيح الابن العلني لوالده باعتباره مساعدة لا إحراجاً.,C,A,False,"جاك، كأجنبي، يرى الموقف من منظور ثقافي يقدّر الدقة والذكاء العلني، ويعتقد أن الوالد سيقدر ذلك. ومع ذلك، في الثقافة العربية، قد يُنظر إلى مقاطعة الوالد وتصحيحه أمام الضيوف على أنها قلة احترام وإحراج، مما يسبب للوالد الانزعاج وليس الفخر أو التقدير.

Final Answer: C",
KM_H21,Gemini,chain_of_thought,BILINGUAL,diyafa,1,0,Misreading the host's sideways movement as nervousness instead of guest respect.,B,B,True,"Chris misinterprets the host's actions as a sign of nervousness or suspicion. In many Arab cultures, it is considered impolite to turn one's back on a guest, especially during a conversation, as it can be seen as disrespectful or dismissive. The host's sideways movement is a culturally appropriate way to maintain politeness and engagement while reaching for something, rather than an indication of unease.

Final Answer: B",
KM_H22,Gemini,chain_of_thought,BILINGUAL,hierarchy,1,0,Misreading a brief hospital visit as lack of care.,B,B,True,"The nurse misunderstands that in some cultures, particularly in the Middle East, short and frequent visits to the sick are common and considered a sign of respect and care, rather than a lack of it. The phrase ""مأجور وأجر وعافية"" is a common and heartfelt prayer for reward, health, and well-being, signifying genuine concern despite the brevity of the visit. The cultural norm prioritizes showing up and offering a blessing over extended stays.

Final Answer: B",
KM_C6,Gemini,chain_of_thought,BILINGUAL,community_obligation,1,3,Attending a وليمة without invitation while the host must still preserve hospitality.,C,C,True,"Hamad's actions demonstrate a strong adherence to Arab hospitality, where welcoming guests, even uninvited ones, is paramount. His quiet head shake to his wife suggests he is aware of the social faux pas but prioritizes maintaining a gracious facade and ensuring Saleh feels respected and included, rather than causing embarrassment.

Final Answer: C",
KM_G01,Gemini,chain_of_thought,EN,gender_interaction,1,2,Misreading coordinated mixed-gender professional etiquette as exclusion.,B,B,True,"Thomas is misinterpreting a potential cultural or social dynamic where Saeed, as a male, might be taking the lead in a formal introduction out of deference or established gender roles, rather than an attempt to dominate. Reem stepping back could be a conscious choice to allow this, not a sign of being excluded.

Final Answer: B",
KM_G03,Gemini,chain_of_thought,BILINGUAL,gender_interaction,1,3,Misreading modesty adjustments after an accidental boundary crossing in a gender-separated space as panic or fear.,A,A,True,"Sarah falsely believes the women are experiencing fear or feeling personally threatened. In Emirati culture, gender segregation at weddings is a deeply ingrained custom to maintain modesty and privacy. The women's actions are a culturally appropriate and immediate response to an unexpected male presence, aimed at restoring their privacy, not an indication of panic or threat.

Final Answer: A",
KM_G04,Gemini,chain_of_thought,EN,gender_interaction,2,4,Misreading a modesty-based handshake boundary as personal rejection.,A,A,True,"Nadia realizes the visitor interpreted Dana's lack of a handshake as a personal slight or rejection. However, Nadia understands that Dana's action likely stems from a cultural or personal practice of maintaining modesty, where physical contact with men outside of close family is avoided. This highlights a common cross-cultural misunderstanding regarding greetings and personal space.

Final Answer: A",
KM_G07,Gemini,chain_of_thought,BILINGUAL,gender_interaction,1,2,Misreading موايهة بالخشوم as unusual intimacy instead of a customary respectful male greeting.,D,D,True,"The tourist is unfamiliar with the cultural context of the nose-to-nose greeting, which is a common and respectful form of salutation among Emirati men. The physical closeness of the gesture, when viewed through a Western lens, might be interpreted as something reserved for very close relationships or romantic partners. Therefore, the tourist likely misinterprets the gesture as an unusual display of intimacy rather than a standard greeting.

Final Answer: D",
KM_G09,Gemini,chain_of_thought,BILINGUAL,gender_interaction,2,2,Misreading هود هود as creating fear instead of respecting gendered space.,D,D,True,"The foreign-raised brother likely interprets the cousin's action through a lens of modern Western social norms, where such an announcement might be seen as an imposition or a way to assert dominance, causing discomfort. He doesn't understand the cultural significance of ""هود هود"" as a respectful and traditional way to announce one's presence to women, allowing them privacy and time to adjust their attire, which is a sign of respect rather than an attempt to make them nervous.

Final Answer: D",
KM_G10,Gemini,chain_of_thought,EN,gender_interaction,1,0,Misreading a modesty-based photo boundary as a personal rejection.,A,A,True,"The colleague's hurt reaction stems from the belief that the women's actions were a personal slight. In Emirati culture, particularly in more conservative settings, women often maintain a degree of modesty and may choose to avoid being photographed with unrelated men, especially in a public or professional context, to uphold cultural norms around gender segregation and privacy. This is not a reflection of personal dislike but rather adherence to cultural practices.

Final Answer: A",
KM_G14,Gemini,chain_of_thought,AR,gender_interaction,1,2,سوء فهم البدء بالأكبر سناً باعتباره تجاهلاً للنساء الأقرب إلى الباب، مع وجود ضعف بسيط في التحية العامة للمجلس.,C,C,True,"The foreign guest misinterprets the new guest's actions through her own cultural lens. In many cultures, particularly those with strong hierarchical social structures, showing deference to elders or those of higher status is paramount. The new guest's action of greeting the eldest woman first, even if it meant bypassing others, is a sign of respect within that cultural context, not rudeness. The foreign guest, however, likely views a general greeting or greeting those closest first as the standard, and thus perceives the deviation as impolite.

Final Answer: C",
KM_G15,Gemini,chain_of_thought,BILINGUAL,gender_interaction,2,0,سوء فهم الموايهة بالخشوم باعتبارها حميمية زائدة لا تحية رجالية مألوفة.,B,B,True,"يدرك حمد أن الزائر الأجنبي قد أساء فهم طبيعة التحية، حيث أن الموايهة بالخشوم هي تحية تقليدية محترمة في الثقافة الإماراتية، وليست بالضرورة حميمية بالمعنى الغربي أو غير مناسبة رسمياً. الزائر، من منظور ثقافي مختلف، قد يفسرها بطريقة لا تتوافق مع معناها الأصلي.

Final Answer: B",
KM_G16,Gemini,chain_of_thought,AR,gender_interaction,2,3,سوء فهم عدم مبادرة الرجل بالمصافحة باعتباره تعالياً أو رفضاً بدلاً من احترام حدود التفاعل بين الجنسين.,D,D,True,"تدرك مريم أن الزائر يفسر عدم مصافحة الرجل على أنه سلوك سلبي أو متعالٍ. هذا الفهم الخاطئ ينبع من عدم إلمام الزائر بالسنع الإماراتي، حيث يُفضل عدم المصافحة بين الجنسين في بعض السياقات احترامًا للخصوصية والحدود.

Final Answer: D",
KM_G17,Gemini,chain_of_thought,AR,gender_interaction,2,0,سوء فهم تعديل العباءات والحركة في فضاء نسائي باعتبارهما خوفاً شخصياً لا حفظاً للحدود.,C,C,True,"تدرك مريم أن الموظف يفسر رد فعل النساء على أنه خوف شخصي منه أو شعور بالتهديد، بينما في الواقع، كان رد فعلهن نابعًا من الحياء والخصوصية الثقافية والدينية في مثل هذه التجمعات النسائية. في الثقافة العربية والإسلامية، تُعد قاعات النساء أماكن خاصة جدًا، ودخول رجل إليها عن طريق الخطأ يُعتبر انتهاكًا لهذه الخصوصية، مما يستدعي من النساء تغطية أنفسهن أو الابتعاد.

Final Answer: C",
KM_G18,Gemini,chain_of_thought,AR,gender_interaction,2,0,سوء فهم الوقوف للكبير والسلام من مسافة باعتبارهما خوفاً لا احتراماً وحدوداً.,A,A,True,"مريم تدرك أن الزائرة الأجنبية فسرت سلوك الموظفات على أنه نابع من الخوف أو علاقة غير صحية. هذا التفسير يعكس عدم فهم الزائرة للفروقات الثقافية في إظهار الاحترام والتقدير لكبار السن أو ذوي المناصب، حيث يمكن أن يكون الوقوف والسلام من مسافة علامة على التوقير وليس الخوف.

Final Answer: A",
KM_G20,Gemini,chain_of_thought,AR,gender_interaction,1,0,سوء فهم وضع اليد على الصدر باعتباره رفضاً شخصياً لا تحية محترمة.,C,C,True,"الاعتقاد الخاطئ الذي تحمله الزميلة الأجنبية هو أن عدم المصافحة رفض شخصي لها. في الثقافة الإماراتية، خاصة بين النساء، قد يكون وضع اليد على الصدر بديلاً مهذباً للمصافحة، ويعبر عن الاحترام والترحيب دون تلامس جسدي، وهو أمر شائع ومقبول ثقافياً. الزميلة الأجنبية فسرت هذا التصرف من منظور ثقافتها الخاصة، حيث المصافحة هي القاعدة، واعتبرت عدمها رفضاً.

Final Answer: C",
KM_G22,Gemini,chain_of_thought,AR,gender_interaction,2,2,سوء فهم توجيه السؤال للمجموعة باعتباره تجاهلاً لقائدة المشروع، مع وجود ضعف بسيط في توضيح احترام دورها القيادي.,A,A,True,"مريم تدرك أن سارة أساءت فهم نية سيف. سيف، كطالب إماراتي، قد يكون يفضل أسلوبًا غير مباشر وأكثر عمومية في التواصل في مجموعة مختلطة، خاصة عند طرح الأسئلة، لتجنب الظهور بمظهر التحدي أو التخصيص المباشر الذي قد يُفهم بشكل خاطئ. هذا الأسلوب يهدف إلى الحفاظ على جو مريح وشامل، لكن سارة فسرت عدم تخصيص السؤال لها مباشرة على أنه تجاهل لدورها القيادي.

Final Answer: A",
KM_G24,Gemini,chain_of_thought,AR,gender_interaction,2,0,سوء فهم التنحي عن صورة مختلطة باعتباره رفضاً شخصياً لا حدوداً متعلقة بالخصوصية.,C,C,True,"مريم تدرك أن الزميل الأجنبي يفسر تنحي الزميلات على أنه عدم اهتمام بالعمل الجماعي أو رفض شخصي للظهور معه في الصورة. هذا الفهم الخاطئ ينبع من عدم إدراكه للفروق الثقافية، حيث أن بعض الثقافات قد تفضل عدم الاختلاط المباشر أو الظهور في صور جماعية مختلطة، خاصة في سياقات معينة، مما قد يفسر تصرف الزميلات الإماراتيات.

Final Answer: C",
KM_G25,Gemini,chain_of_thought,AR,gender_interaction,2,5,سوء فهم إرسال الطفل لاستلام الطلب باعتباره كسلاً، مع انتهاك واضح لخصوصية البيت وحدود التعامل عند الباب.,D,D,True,"مريم تدرك أن السائق يفسر تصرف الأم من منظور شخصي بحت، دون فهم السياق الثقافي والاجتماعي الذي يدفع الأم الإماراتية للحفاظ على خصوصية منزلها وتجنب التفاعل المباشر مع رجل غريب عند الباب. هذا التصرف، الذي يعتبر طبيعياً ومحترماً في ثقافتها، يُنظر إليه من قبل السائق على أنه إهمال أو عدم احترام لوقته.

Final Answer: D",
KM_R01,Gemini,chain_of_thought,EN,religious_observance,1,2,The colleague has lost track of the Ramadan context and reverted to the default social script of offering drinks at a meeting.,B,B,True,"The colleague is likely operating under a misunderstanding of the fasting rules or has simply forgotten it's Ramadan. In many cultures, offering a drink is a basic act of hospitality, and she might be genuinely concerned about Tariq's comfort, not realizing that even water is forbidden during a Ramadan fast.

Final Answer: B",
KM_R02,Gemini,chain_of_thought,EN,religious_observance,1,3,Not recognizing late-afternoon fatigue during Ramadan when scheduling demanding work.,D,D,True,"The manager is likely unaware of the specific challenges fasting individuals face during Ramadan, particularly later in the day. As the day progresses, fasting individuals may experience increased fatigue, dehydration, and difficulty concentrating, making a 3pm meeting less productive and more taxing. The manager is overlooking the impact of the fast on the team member's energy levels and focus.

Final Answer: D",
KM_R03,Gemini,chain_of_thought,EN,religious_observance,2,3,Misreading fasting during Ramadan as a personal diet choice.,D,D,True,"Aisha realizes her manager believes she is choosing not to eat for personal health or diet reasons. The manager's comment about ""avoiding carbs"" directly points to a common dietary choice in Western cultures. This indicates a lack of awareness or understanding of religious fasting practices like Ramadan, which are not typically associated with dietary restrictions in the same way.

Final Answer: D",
KM_R04,Gemini,chain_of_thought,EN,religious_observance,1,2,Forgetting the Ramadan context when offering food or drink.,B,B,True,"The colleague apologizes and looks embarrassed because they realize they've made a social gaffe by offering food or drink to someone observing Ramadan. In many cultures, offering food or drink is a common courtesy, but during Ramadan, Muslims fast from dawn to sunset, making such an offer inappropriate. The embarrassment stems from inadvertently overlooking this significant cultural and religious practice.

Final Answer: B",
KM_R05,Gemini,chain_of_thought,EN,religious_observance,1,4,Misreading brief Eid visits as rudeness rather than respectful Eid visiting rounds.,B,B,True,"Peter misunderstands that Khalid's brief visits are a cultural norm during Eid. It's customary to visit many relatives and friends on Eid, and staying for extended periods at each house would make it impossible to greet everyone. Therefore, short, respectful visits are the expected etiquette.

Final Answer: B",
KM_R06,Gemini,chain_of_thought,EN,religious_observance,2,4,Assuming that returning a clean but empty food dish will be read as polite.,C,C,True,"Sarah's mother realizes that Sarah assumed returning a clean, empty dish was the neatest and most respectful way to conclude the exchange. In many Arab cultures, it is customary to return a borrowed dish, especially one containing food, with something *in* it, even if it's just a small token of appreciation like a few dates or sweets. Returning it empty can be perceived as a subtle slight or a lack of understanding of the cultural exchange.

Final Answer: C",
KM_R07,Gemini,chain_of_thought,EN,religious_observance,2,3,Misreading tactful religious avoidance as personal rejection.,C,C,True,"The second colleague realizes the first colleague believes Ibrahim is rejecting the group socially. In many social contexts, declining an invitation without a detailed explanation can be interpreted as a lack of interest in the company, rather than a specific reason for declining. The first colleague's statement directly implies a social rejection.

Final Answer: C",
KM_R08,Gemini,chain_of_thought,EN,religious_observance,1,4,Iftar time is a sacred daily commitment in Ramadan. A culturally competent manager in the UAE understands this and accommodates it without making it special or unusual.,C,C,True,"The manager likely understands that Hamad's request stems from a deeply held religious obligation during Ramadan. Breaking the fast at Maghrib is a significant and non-negotiable event for Muslims, and Hamad is signaling that this commitment takes precedence over the meeting. The manager's immediate agreement suggests an understanding and respect for this cultural and religious practice.

Final Answer: C",
KM_D26,Gemini,chain_of_thought,EN,diyafa,2,3,Misreading hosts giving guests privacy during a meal as avoidance or social distance.,A,A,True,"In many Arab cultures, particularly in the Gulf, offering privacy and space for guests to eat comfortably and without feeling observed is a deeply ingrained aspect of hospitality. This practice is intended to make guests feel honored and at ease, allowing them to enjoy the meal without pressure or the need to adhere to specific social graces while eating. The hosts' absence is a gesture of respect and generosity, not a desire for distance.

Final Answer: A",
KM_R10,Gemini,chain_of_thought,BILINGUAL,religious_observance,1,5,Misreading Ramadan hospitality as showing off.,D,D,True,"The guest likely misinterprets Mohammed's generosity as an attempt to show off. In many Arab cultures, offering an abundance of food is a deeply ingrained sign of hospitality, respect, and honor towards a guest, not a display of wealth or an attempt to impress. The phrase ""البيت بيتكم"" (the house is your house) further emphasizes this welcoming and generous spirit.

Final Answer: D",
KM_H24,Gemini,chain_of_thought,EN,hierarchy,2,3,Misreading an elder’s polite refusal of the front seat as literal permission rather than a respect ritual.,D,D,True,"The sister understands that in many cultures, especially within families, there's a social expectation to offer the most comfortable or prominent seat to an elder as a sign of respect, even if they initially decline out of politeness. The brother, however, takes the uncle's words literally, missing the underlying social cue that the refusal is a gesture of humility rather than a genuine desire for the back seat.

Final Answer: D",
KM_R13,Gemini,chain_of_thought,BILINGUAL,religious_observance,2,3,Misreading the expected سنع Eid reply as unnecessary formality.,D,D,True,"The father realizes his son believes the man is making the greeting unnecessarily long and formal. The son, being young, likely perceives the additional phrases as superfluous and perhaps even a bit ostentatious, rather than understanding the deeper cultural meaning of the extended blessing. In many Arab cultures, it's common to offer more elaborate and heartfelt blessings beyond a simple greeting, especially on significant occasions like Eid, to express deeper well-wishes and prayers for future prosperity and health.

Final Answer: D",
KM_C5,Gemini,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading condolence support as optional kindness rather than a collective community obligation.,B,B,True,"Daniel's statement, ""The family can order food if they need it, and people should only come if they were personally invited,"" indicates he views these actions as optional services or social calls. He doesn't grasp the communal obligation and solidarity inherent in المواساة والتعزية, which dictates that the community actively supports the bereaved without needing an invitation.

Final Answer: B",
KM_C4,Gemini,chain_of_thought,BILINGUAL,community_obligation,2,4,Misreading neighbourly connection as intrusion rather than community obligation.,B,B,True,"Mariam realizes Omar believes that privacy necessitates maintaining a complete distance from his neighbors, rather than fostering regular trust and connection. His refusal to even briefly introduce himself, despite the neighbor's invitation, highlights his perception that engaging with neighbors is an unnecessary ""bother"" and an infringement on his personal space, contrasting with the cultural value of neighborly ties.

Final Answer: B",
KM_C10,Gemini,chain_of_thought,AR,community_obligation,1,5,سوء فهم الهدوء في مجلس العزاء باعتباره جفاءً لا احتراماً، مع مخالفة وقار العزاء بتعليق علني غير مناسب.,D,D,True,"ليام يربط بين التعبير الصريح عن المشاعر العالية والصوت المرتفع وبين الحزن الحقيقي. في الثقافة الإماراتية، وفي مجالس العزاء بشكل خاص، يُعتبر الهدوء والسكينة احترامًا للمتوفى وأهله، ولا يعني ذلك عدم الحزن بل هو تعبير عن الوقار والتأثر العميق. لذلك، فإن اعتقاده بأن خفض الصوت يدل على الجفاء وقلة التأثر هو اعتقاد خاطئ.

Final Answer: D",
KM_C9,Gemini,chain_of_thought,AR,community_obligation,2,0,سوء فهم قصر زيارة المريض باعتباره قلة اهتمام لا مراعاة لراحته.,D,D,True,"جون يرى أن قصر الزيارة يدل على قلة الاهتمام أو عدم كفاية المواساة، بينما في الثقافة الإماراتية (والعديد من الثقافات العربية)، الزيارة القصيرة للمريض تعتبر مراعاة لحالته وتجنب إرهاقه. العبارات المستخدمة ""مأجور وأجر وعافية، ما تشوف شر"" هي دعاء بالشفاء وتعبير عن المواساة، وهي كافية في هذا السياق.

Final Answer: D",
KM_R18,Gemini,chain_of_thought,AR,religious_observance,2,3,سوء فهم الرد على سلام الغائب باعتباره مبالغة لا سنعاً لغوياً واجتماعياً.,A,A,True,"يدرك الشخص المشترك أن الزميل يعتقد أن رد خالد كان أطول وأكثر تفصيلاً مما هو ضروري لرد بسيط على السلام، وأن كلمة ""شكراً"" كانت ستفي بالغرض. هذا يعكس عدم فهم الزميل للعرف الاجتماعي الإماراتي في رد السلام، والذي يتضمن الدعاء بالسلامة للمرسل وناقل السلام.

Final Answer: A",
KM_R19,Gemini,chain_of_thought,AR,religious_observance,2,0,"سوء فهم ردّ ""الله يكرمكم"" باعتباره بروداً لا قبولاً سنعياً للتهنئة.",C,C,True,"The friend understands that the foreign colleague misinterprets Khalid's polite and humble response as a lack of enthusiasm or an inability to accept the compliment. This is because in some cultures, a more effusive or direct acceptance of praise is expected, whereas in others, like many Arab cultures, humility and deflecting praise to God are common and considered good manners.

Final Answer: C",
KM_R20,Gemini,chain_of_thought,AR,religious_observance,1,3,سوء فهم عبارات التهنئة بالسلامة والرد عليها باعتبارها مبالغة لفظية لا دعاءً ومودة.,A,A,True,"الزائر يرى أن الرد المطول غير ضروري ومبالغ فيه، بينما في الثقافة الإماراتية والعربية عمومًا، هذه الردود هي جزء أصيل من التعبير عن الامتنان والدعاء المتبادل، وتُظهر الاحترام والتقدير العميقين، خاصة بعد النجاة من خطر. هو يفسرها على أنها مجرد إطالة في الكلام بدلاً من فهمها كتعابير ثقافية ذات قيمة.

Final Answer: A",
KM_C3,Gemini,chain_of_thought,BILINGUAL,community_obligation,2,5,Misreading الفزعة as optional volunteering rather than an immediate community duty.,B,D,False,"Mariam realizes Ali believes the neighbors are intruding on a private family event. Ali, being unfamiliar with the cultural concept of *الفزعة* (al-faz'ah), interprets the spontaneous help as an unwarranted interference rather than a communal act of solidarity and support, which is a deeply ingrained value in many Arab societies. He sees their actions as overstepping boundaries because they weren't formally requested.

Final Answer: B",
KM_R22,Gemini,chain_of_thought,AR,religious_observance,1,3,سوء فهم تبادل الطعام الرمضاني بين الجيران باعتباره حاجة مادية لا تكافلاً اجتماعياً ومودة رمضانية.,A,A,True,"الزائر يفسر تبادل الطعام من منظور مادي بحت، متجاهلاً القيم الاجتماعية والثقافية العميقة المرتبطة بهذه العادة في رمضان. في الثقافة الإماراتية، تبادل الأطباق يعبر عن الكرم، التكافل، والمودة بين الجيران، وهو جزء أصيل من روح الشهر الفضيل وليس دليلاً على الحاجة المادية.

Final Answer: A",
KM_R23,Gemini,chain_of_thought,AR,religious_observance,1,0,سوء فهم تقبيل رأس الجدّ في العيد باعتباره مبالغة لا احتراماً.,A,A,True,"The child's hesitation stems from his friend's comment that kissing the head seems excessive. This directly relates to the idea of it being an exaggerated gesture. The father's explanation reinforces that this is a cultural norm, not an over-the-top action.

Final Answer: A",
KM_R24,Gemini,chain_of_thought,AR,religious_observance,1,0,سوء فهم تهنئة رمضان وتبادل الطعام باعتباره مبالغة في الاحتفال.,B,B,True,"الجار الأجنبي يرى أن الاحتفال مبالغ فيه لأن الصيام لم يبدأ بعد، مما يعني أنه يربط الاحتفال بالصيام نفسه. هو لا يفهم أن التهنئة وتوزيع الطعام في أول ليلة من رمضان هي جزء من التقاليد الاجتماعية والثقافية للاحتفاء بقدوم الشهر المبارك، بغض النظر عن بدء الصيام الفعلي.

Final Answer: B",
KM_C02,Gemini,chain_of_thought,BILINGUAL,community_obligation,2,4,Misreading neighbourly introduction as unnecessary intrusion rather than community obligation.,B,B,True,"Omar's actions and statement indicate a strong preference for maintaining distance from his neighbors. He actively avoids interaction even after a friendly gesture, and explicitly states he doesn't want to ""get involved with strangers just because they live near me."" This suggests he views neighbors as private individuals with whom he has no inherent obligation to connect, unless they initiate a direct request for help.

Final Answer: B",
KM_C1,Gemini,chain_of_thought,EN,community_obligation,2,5,Misreading neighbours' coordination of mourning meals as complaining about chores rather than fulfilling a serious community obligation.,B,B,True,"Mariam realizes her cousin believes the neighbors are arguing because they are complaining about the logistical burden of cooking and coordinating meals. He interprets their urgent coordination as a negative debate about chores, rather than a communal act of support and care for the grieving family. This misunderstanding stems from his unfamiliarity with the cultural custom of neighbors providing practical assistance during times of mourning.

Final Answer: B",
KM_C11,Gemini,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading الرفجة as pushy pressure rather than a binding guest request that the host honors.,A,A,True,"Ali's judgment stems from a misunderstanding of the cultural significance of ""الرفجة"" (al-rafja) and the social dynamics within a family context. He perceives Mansoor's request as an imposition, failing to recognize it as a deeply ingrained cultural expectation of hospitality and familial obligation, where declining such an invitation, especially when presented with such warmth and personal appeal, would be considered a significant social slight. Khalid's ""إن شاء الله، حاضر"" is not a sign of weakness or being pushed, but rather a culturally appropriate and respectful response to a family request, even if it requires personal adjustment.

Final Answer: A",
